2017-11-02 10:23,5.77
2017-11-02 10:24,5.76
2017-11-02 10:25,5.74
2017-11-02 10:26,5.73
2017-11-02 10:27,5.71
2017-11-02 10:28,5.74
2017-11-02 10:29,5.73
2017-11-02 10:30,5.72
2017-11-02 10:31,5.72
2017-11-02 10:32,5.72
2017-11-02 10:33,5.72
2017-11-02 10:34,5.72
2017-11-02 10:35,5.72
2017-11-02 10:36,5.72
2017-11-02 10:37,5.72
2017-11-02 10:38,5.72
2017-11-02 10:39,5.72
2017-11-02 10:40,5.72
2017-11-02 10:41,5.72
2017-11-02 10:42,5.74
2017-11-02 10:43,5.74
2017-11-02 10:44,5.72
2017-11-02 10:45,5.72
2017-11-02 10:46,5.72
2017-11-02 10:47,5.74
2017-11-02 10:48,5.74
2017-11-02 10:49,5.74
2017-11-02 10:50,5.74
2017-11-02 10:51,5.74
2017-11-02 10:52,5.76
2017-11-02 10:53,5.76
2017-11-02 10:54,5.76
2017-11-02 10:55,5.74
2017-11-02 10:56,5.74
2017-11-02 10:57,5.74
2017-11-02 10:58,5.73
2017-11-02 10:59,5.74
2017-11-02 11:00,5.72
2017-11-02 11:01,5.72
2017-11-02 11:02,5.71
2017-11-02 11:03,5.72
2017-11-02 11:04,5.72
2017-11-02 11:05,5.71
2017-11-02 11:06,5.72
2017-11-02 11:07,5.72
2017-11-02 11:08,5.72
2017-11-02 11:09,5.70
2017-11-02 11:10,5.70
2017-11-02 11:11,5.70
2017-11-02 11:12,5.70
2017-11-02 11:13,5.70
2017-11-02 11:14,5.70
2017-11-02 11:15,5.68
2017-11-02 11:16,5.69
2017-11-02 11:17,5.70
2017-11-02 11:18,5.70
2017-11-02 11:19,5.72
2017-11-02 11:20,5.72
2017-11-02 11:21,5.72
2017-11-02 11:22,5.72
2017-11-02 11:23,5.72
2017-11-02 11:24,5.72
2017-11-02 11:25,5.71
2017-11-02 11:26,5.71
2017-11-02 11:27,5.72
2017-11-02 11:28,5.71
2017-11-02 11:29,5.72
2017-11-02 11:30,5.71
2017-11-02 11:31,5.71
2017-11-02 11:32,5.72
2017-11-02 11:33,5.71
2017-11-02 11:34,5.70
2017-11-02 11:35,5.70
2017-11-02 11:36,5.70
2017-11-02 11:37,5.70
2017-11-02 11:38,5.70
2017-11-02 11:39,5.70
2017-11-02 11:40,5.71
2017-11-02 11:41,5.70
2017-11-02 11:42,5.70
2017-11-02 11:43,5.70
2017-11-02 11:44,5.70
2017-11-02 11:45,5.72
2017-11-02 11:46,5.72
2017-11-02 11:47,5.72
2017-11-02 11:48,5.72
2017-11-02 11:49,5.72
2017-11-02 11:50,5.72
2017-11-02 11:51,5.72
2017-11-02 11:52,5.72
2017-11-02 11:53,5.72
2017-11-02 11:54,5.70
2017-11-02 11:55,5.69
2017-11-02 11:56,5.68
2017-11-02 11:57,5.68
2017-11-02 11:58,5.67
2017-11-02 11:59,5.67
2017-11-02 12:00,5.68
2017-11-02 12:01,5.68
2017-11-02 12:02,5.68
2017-11-02 12:03,5.68
2017-11-02 12:04,5.68
2017-11-02 12:05,5.68
2017-11-02 12:06,5.68
2017-11-02 12:07,5.68
2017-11-02 12:08,5.68
2017-11-02 12:09,5.68
2017-11-02 12:10,5.68
2017-11-02 12:11,5.68
2017-11-02 12:12,5.68
2017-11-02 12:13,5.64
2017-11-02 12:14,5.64
2017-11-02 12:15,5.64
2017-11-02 14:00,5.565
2017-11-02 14:01,5.56
2017-11-02 14:02,5.575
2017-11-02 14:03,5.565
2017-11-02 14:04,5.565
2017-11-02 14:05,5.565
2017-11-02 14:06,5.565
2017-11-02 14:07,5.555
2017-11-02 14:08,5.5626
2017-11-02 14:09,5.5647
2017-11-02 14:10,5.555
2017-11-02 14:11,5.565
2017-11-02 14:12,5.56
2017-11-02 14:13,5.555
2017-11-02 14:14,5.565
2017-11-02 14:15,5.57
2017-11-02 14:16,5.5792
2017-11-02 14:17,5.5609
2017-11-02 14:18,5.565
2017-11-02 14:19,5.565
2017-11-02 14:20,5.565
2017-11-02 14:21,5.565
2017-11-02 14:22,5.57
2017-11-02 14:23,5.575
2017-11-02 14:24,5.58
2017-11-02 14:25,5.585
2017-11-02 14:26,5.595
2017-11-02 14:27,5.59
2017-11-02 14:28,5.595
2017-11-02 14:29,5.60
2017-11-02 14:30,5.61
2017-11-02 14:31,5.605
2017-11-02 14:32,5.615
2017-11-02 14:33,5.615
2017-11-02 14:34,5.62
2017-11-02 14:35,5.625
2017-11-02 14:36,5.625
2017-11-02 14:37,5.625
2017-11-02 14:38,5.63
2017-11-02 14:39,5.63
2017-11-02 14:40,5.63
2017-11-02 14:41,5.63
2017-11-02 14:42,5.63
2017-11-02 14:43,5.63
2017-11-02 14:44,5.6375
2017-11-02 14:45,5.645
2017-11-02 14:46,5.65
2017-11-02 14:47,5.65
2017-11-02 14:48,5.64
2017-11-02 14:49,5.645
2017-11-02 14:50,5.645
2017-11-02 14:51,5.645
2017-11-02 14:52,5.645
2017-11-02 14:53,5.645
2017-11-02 14:54,5.625
2017-11-02 14:55,5.61
2017-11-02 14:56,5.615
2017-11-02 14:57,5.62
2017-11-02 14:58,5.62
2017-11-03 09:00,5.82
2017-11-03 09:01,5.815
2017-11-03 09:02,5.81
2017-11-03 09:03,5.82
2017-11-03 09:04,5.815
2017-11-03 09:05,5.82
2017-11-03 09:06,5.845
2017-11-03 09:07,5.825
2017-11-03 09:08,5.82
2017-11-03 09:09,5.81
2017-11-03 09:10,5.8094
2017-11-03 09:11,5.81
2017-11-03 09:12,5.82
2017-11-03 09:13,5.839
2017-11-03 09:14,5.845
2017-11-03 09:15,5.825
2017-11-03 09:16,5.8101
2017-11-03 09:17,5.81
2017-11-03 09:18,5.795
2017-11-03 09:19,5.78
2017-11-03 09:20,5.79
2017-11-03 09:21,5.795
2017-11-03 09:22,5.785
2017-11-03 09:23,5.76
2017-11-03 09:24,5.765
2017-11-03 09:25,5.765
2017-11-03 09:26,5.75
2017-11-03 09:27,5.7499
2017-11-03 09:28,5.745
2017-11-03 09:29,5.755
2017-11-03 09:30,5.76
2017-11-03 09:31,5.77
2017-11-03 09:32,5.78
2017-11-03 09:33,5.76
2017-11-03 09:34,5.785
2017-11-03 09:35,5.775
2017-11-03 09:36,5.765
2017-11-03 09:37,5.77
2017-11-03 09:38,5.77
2017-11-03 09:39,5.765
2017-11-03 09:40,5.76
2017-11-03 09:41,5.755
2017-11-03 09:42,5.755
2017-11-03 09:43,5.76
2017-11-03 09:44,5.765
2017-11-03 09:45,5.775
2017-11-03 09:46,5.78
2017-11-03 09:47,5.769
2017-11-03 09:48,5.785
2017-11-03 09:49,5.79
2017-11-03 09:50,5.785
2017-11-03 09:51,5.79
2017-11-03 09:52,5.785
2017-11-03 09:53,5.785
2017-11-03 09:54,5.785
2017-11-03 09:55,5.80
2017-11-03 09:56,5.79
2017-11-03 09:57,5.79
2017-11-03 09:58,5.80
2017-11-03 09:59,5.805
2017-11-03 10:00,5.795
2017-11-03 10:01,5.80
2017-11-03 10:02,5.80
2017-11-03 10:03,5.80
2017-11-03 10:04,5.795
2017-11-03 10:05,5.81
2017-11-03 10:06,5.81
2017-11-03 10:07,5.81
2017-11-03 10:08,5.81
2017-11-03 10:09,5.805
2017-11-03 10:10,5.795
2017-11-03 10:11,5.785
2017-11-03 10:12,5.775
2017-11-03 10:13,5.78
2017-11-03 10:14,5.789
2017-11-03 10:15,5.785
2017-11-03 10:16,5.79
2017-11-03 10:17,5.79
2017-11-03 10:18,5.79
2017-11-03 10:19,5.80
2017-11-03 10:20,5.82
2017-11-03 10:21,5.815
2017-11-03 10:22,5.83
2017-11-03 10:23,5.83
2017-11-03 10:24,5.83
2017-11-03 10:25,5.82
2017-11-03 10:26,5.829
2017-11-03 10:27,5.81
2017-11-03 10:28,5.82
2017-11-03 10:29,5.82
2017-11-03 10:30,5.81
2017-11-03 10:31,5.80
2017-11-03 10:32,5.805
2017-11-03 10:33,5.815
2017-11-03 10:34,5.81
2017-11-03 10:35,5.83
2017-11-03 10:36,5.84
2017-11-03 10:37,5.84
2017-11-03 10:38,5.84
2017-11-03 10:39,5.848
2017-11-03 10:40,5.84
2017-11-03 10:41,5.84
2017-11-03 10:42,5.84
2017-11-03 10:43,5.835
2017-11-03 10:44,5.81
2017-11-03 10:45,5.81
2017-11-03 10:46,5.80
2017-11-03 10:47,5.79
2017-11-03 10:48,5.795
2017-11-03 10:49,5.805
2017-11-03 10:50,5.81
2017-11-03 10:51,5.805
2017-11-03 10:52,5.81
2017-11-03 10:53,5.81
2017-11-03 10:54,5.81
2017-11-03 10:55,5.805
2017-11-03 10:56,5.825
2017-11-03 10:57,5.815
2017-11-03 10:58,5.815
2017-11-03 10:59,5.81
2017-11-03 11:00,5.815
2017-11-03 11:01,5.825
2017-11-03 11:02,5.825
2017-11-03 11:03,5.84
2017-11-03 11:04,5.84
2017-11-03 11:05,5.84
2017-11-03 11:06,5.835
2017-11-03 11:07,5.835
2017-11-03 11:08,5.82
2017-11-03 11:09,5.825
2017-11-03 11:10,5.815
2017-11-03 11:11,5.82
2017-11-03 11:12,5.825
2017-11-03 11:13,5.825
2017-11-03 11:14,5.825
2017-11-03 11:15,5.825
2017-11-03 11:16,5.825
2017-11-03 11:17,5.825
2017-11-03 11:18,5.83
2017-11-03 11:19,5.825
2017-11-03 11:20,5.825
2017-11-03 11:21,5.825
2017-11-03 11:22,5.83
2017-11-03 11:23,5.82
2017-11-03 11:24,5.825
2017-11-03 11:25,5.83
2017-11-03 11:26,5.83
2017-11-03 11:27,5.83
2017-11-03 11:28,5.825
2017-11-03 11:29,5.84
2017-11-03 11:30,5.84
2017-11-03 11:31,5.84
2017-11-03 11:32,5.86
2017-11-03 11:33,5.85
2017-11-03 11:34,5.85
2017-11-03 11:35,5.87
2017-11-03 11:36,5.867
2017-11-03 11:37,5.865
2017-11-03 11:38,5.87
2017-11-03 11:39,5.87
2017-11-03 11:40,5.87
2017-11-03 11:41,5.87
2017-11-03 11:42,5.87
2017-11-03 11:43,5.88
2017-11-03 11:44,5.88
2017-11-03 11:45,5.88
2017-11-03 11:46,5.885
2017-11-03 11:47,5.885
2017-11-03 11:48,5.885
2017-11-03 11:49,5.88
2017-11-03 11:50,5.885
2017-11-03 11:51,5.855
2017-11-03 11:52,5.855
2017-11-03 11:53,5.855
2017-11-03 11:54,5.83
2017-11-03 11:55,5.8329
2017-11-03 11:56,5.835
2017-11-03 11:57,5.84
2017-11-03 11:58,5.85
2017-11-03 11:59,5.85
2017-11-03 12:00,5.86
2017-11-03 12:01,5.85
2017-11-03 12:02,5.84
2017-11-03 12:03,5.85
2017-11-03 12:04,5.845
2017-11-03 12:05,5.8443
2017-11-03 12:06,5.84
2017-11-03 12:07,5.835
2017-11-03 12:08,5.835
2017-11-03 12:09,5.8399
2017-11-03 12:10,5.83
2017-11-03 12:11,5.835
2017-11-03 12:12,5.82
2017-11-03 12:13,5.825
2017-11-03 12:14,5.82
2017-11-03 12:15,5.81
2017-11-03 12:16,5.815
2017-11-03 12:17,5.81
2017-11-03 12:18,5.815
2017-11-03 12:19,5.815
2017-11-03 12:20,5.815
2017-11-03 12:21,5.829
2017-11-03 12:22,5.825
2017-11-03 12:23,5.825
2017-11-03 12:24,5.83
2017-11-03 12:25,5.825
2017-11-03 12:26,5.825
2017-11-03 12:27,5.825
2017-11-03 12:28,5.825
2017-11-03 12:29,5.805
2017-11-03 12:30,5.801
2017-11-03 12:31,5.805
2017-11-03 12:32,5.82
2017-11-03 12:33,5.83
2017-11-03 12:34,5.84
2017-11-03 12:35,5.835
2017-11-03 12:36,5.84
2017-11-03 12:37,5.8359
2017-11-03 12:38,5.84
2017-11-03 12:39,5.84
2017-11-03 12:40,5.835
2017-11-03 12:41,5.835
2017-11-03 12:42,5.84
2017-11-03 12:43,5.8265
2017-11-03 12:44,5.83
2017-11-03 12:45,5.83
2017-11-03 12:46,5.83
2017-11-03 12:47,5.83
2017-11-03 12:48,5.83
2017-11-03 12:49,5.84
2017-11-03 12:50,5.84
2017-11-03 12:51,5.84
2017-11-03 12:52,5.85
2017-11-03 12:53,5.86
2017-11-03 12:54,5.86
2017-11-03 12:55,5.86
2017-11-03 12:56,5.86
2017-11-03 12:57,5.865
2017-11-03 12:58,5.86
2017-11-03 12:59,5.86
2017-11-03 13:00,5.86
2017-11-03 13:01,5.875
2017-11-03 13:02,5.87
2017-11-03 13:03,5.875
2017-11-03 13:04,5.88
2017-11-03 13:05,5.88
2017-11-03 13:06,5.88
2017-11-03 13:07,5.89
2017-11-03 13:08,5.8901
2017-11-03 13:09,5.885
2017-11-03 13:10,5.895
2017-11-03 13:11,5.885
2017-11-03 13:12,5.88
2017-11-03 13:13,5.875
2017-11-03 13:14,5.89
2017-11-03 13:15,5.89
2017-11-03 13:16,5.8849
2017-11-03 13:17,5.88
2017-11-03 13:18,5.88
2017-11-03 13:19,5.88
2017-11-03 13:20,5.88
2017-11-03 13:21,5.87
2017-11-03 13:22,5.87
2017-11-03 13:23,5.875
2017-11-03 13:24,5.89
2017-11-03 13:25,5.89
2017-11-03 13:26,5.89
2017-11-03 13:27,5.875
2017-11-03 13:28,5.865
2017-11-03 13:29,5.879
2017-11-03 13:30,5.875
2017-11-03 13:31,5.875
2017-11-03 13:32,5.87
2017-11-03 13:33,5.875
2017-11-03 13:34,5.87
2017-11-03 13:35,5.875
2017-11-03 13:36,5.86
2017-11-03 13:37,5.865
2017-11-03 13:38,5.85
2017-11-03 13:39,5.845
2017-11-03 13:40,5.83
2017-11-03 13:41,5.83
2017-11-03 13:42,5.83
2017-11-03 13:43,5.835
2017-11-03 13:44,5.835
2017-11-03 13:45,5.8369
2017-11-03 13:46,5.86
2017-11-03 13:47,5.855
2017-11-03 13:48,5.86
2017-11-03 13:49,5.87
2017-11-03 13:50,5.885
2017-11-03 13:51,5.875
2017-11-03 13:52,5.875
2017-11-03 13:53,5.87
2017-11-03 13:54,5.885
2017-11-03 13:55,5.88
2017-11-03 13:56,5.885
2017-11-03 13:57,5.89
2017-11-03 13:58,5.885
2017-11-03 13:59,5.885
2017-11-03 14:00,5.885
2017-11-03 14:01,5.885
2017-11-03 14:02,5.885
2017-11-03 14:03,5.895
2017-11-03 14:04,5.895
2017-11-03 14:05,5.89
2017-11-03 14:06,5.885
2017-11-03 14:07,5.89
2017-11-03 14:08,5.88
2017-11-03 14:09,5.885
2017-11-03 14:10,5.885
2017-11-03 14:11,5.88
2017-11-03 14:12,5.88
2017-11-03 14:13,5.88
2017-11-03 14:14,5.89
2017-11-03 14:15,5.89
2017-11-03 14:16,5.895
2017-11-03 14:17,5.895
2017-11-03 14:18,5.90
2017-11-03 14:19,5.90
2017-11-03 14:20,5.92
2017-11-03 14:21,5.92
2017-11-03 14:22,5.92
2017-11-03 14:23,5.925
2017-11-03 14:24,5.93
2017-11-03 14:25,5.935
2017-11-03 14:26,5.9334
2017-11-03 14:27,5.93
2017-11-03 14:28,5.929
2017-11-03 14:29,5.94
2017-11-03 14:30,5.925
2017-11-03 14:31,5.92
2017-11-03 14:32,5.925
2017-11-03 14:33,5.925
2017-11-03 14:34,5.915
2017-11-03 14:35,5.91
2017-11-03 14:36,5.905
2017-11-03 14:37,5.919
2017-11-03 14:38,5.915
2017-11-03 14:39,5.905
2017-11-03 14:40,5.90
2017-11-03 14:41,5.885
2017-11-03 14:42,5.88
2017-11-03 14:43,5.865
2017-11-03 14:44,5.86
2017-11-03 14:45,5.86
2017-11-03 14:46,5.855
2017-11-03 14:47,5.85
2017-11-03 14:48,5.8625
2017-11-03 14:49,5.87
2017-11-03 14:50,5.87
2017-11-03 14:51,5.88
2017-11-03 14:52,5.89
2017-11-03 14:53,5.91
2017-11-03 14:54,5.915
2017-11-03 14:55,5.935
2017-11-03 14:56,5.935
2017-11-03 14:57,5.935
2017-11-03 14:58,5.93
2017-11-06 09:00,5.88
2017-11-06 09:01,5.86
2017-11-06 09:02,5.87
2017-11-06 09:03,5.875
2017-11-06 09:04,5.87
2017-11-06 09:05,5.87
2017-11-06 09:06,5.86
2017-11-06 09:07,5.865
2017-11-06 09:08,5.88
2017-11-06 09:09,5.87
2017-11-06 09:10,5.88
2017-11-06 09:11,5.865
2017-11-06 09:12,5.89
2017-11-06 09:13,5.89
2017-11-06 09:14,5.90
2017-11-06 09:15,5.895
2017-11-06 09:16,5.90
2017-11-06 09:17,5.92
2017-11-06 09:18,5.935
2017-11-06 09:19,5.945
2017-11-06 09:20,5.95
2017-11-06 09:21,5.96
2017-11-06 09:22,5.945
2017-11-06 09:23,5.95
2017-11-06 09:24,5.955
2017-11-06 09:25,5.95
2017-11-06 09:26,5.955
2017-11-06 09:27,5.95
2017-11-06 09:28,5.9601
2017-11-06 09:29,5.98
2017-11-06 09:30,5.96
2017-11-06 09:31,5.96
2017-11-06 09:32,5.965
2017-11-06 09:33,5.96
2017-11-06 09:34,5.97
2017-11-06 09:35,5.98
2017-11-06 09:36,5.98
2017-11-06 09:37,5.96
2017-11-06 09:41,5.95
2017-11-06 09:42,5.95
2017-11-06 09:43,5.94
2017-11-06 09:44,5.945
2017-11-06 09:45,5.9425
2017-11-06 09:46,5.945
2017-11-06 09:47,5.935
2017-11-06 09:48,5.9467
2017-11-06 09:49,5.94
2017-11-06 09:50,5.93
2017-11-06 09:51,5.945
2017-11-06 09:52,5.96
2017-11-06 09:53,5.96
2017-11-06 09:54,5.975
